type,amount,oldbalanceOrg,oldbalanceDest,newbalanceOrig,newbalanceDest,isFraud,balance_change_orig,balance_change_dest,amount_to_balance_ratio,dest_to_amount_ratio,dest_unchanged,origin_near_zero,origin_significant_drop,is_cash_out,is_transfer,high_value,medium_value
CASH_OUT,18.310354705715703,184.86919635535443,1835.5057296589894,166.55884164963874,1817.1953749532736,0.0,-18.310354705715696,-18.31035470571578,0.09851204537791733,-0.9482143122050508,1,1,0,1,0,0,0
CASH_OUT,17242.971549986603,23.036340333059492,5580.893066782804,0.0,0.0,0.0,-23.036340333059492,-5580.893066782804,717.3709188278835,-0.3236431381601961,0,1,1,1,0,0,0
PAYMENT,2209.744486173199,41767.88844780131,452.85708535619017,39558.14396162811,2662.6015715293893,0.0,-2209.7444861732,2209.744486173199,0.052904076892894156,0.9995476636914603,0,0,0,0,0,0,0
PAYMENT,5020.241259851075,26511.604971097706,877.4229644879817,21491.36371124663,5897.664224339056,0.0,-5020.241259851075,5020.241259851075,0.1893529988970835,0.9998008460561344,0,0,0,0,0,0,0
CASH_OUT,930.9747378543448,5319.345489575336,2.259802932775645,4388.370751720991,0.0,0.0,-930.9747378543443,-2.259802932775645,0.17498388773407536,-0.0024247469818530873,1,0,0,1,0,0,0
CASH_OUT,823.6501863268812,477.749526194724,9378.046158707979,0.0,8554.395972381099,0.0,-477.749526194724,-823.6501863268804,1.7204198464143736,-0.998787364610375,0,1,1,1,0,0,0
PAYMENT,381.8207859835074,52229.98136152192,602.3411090957694,51848.16057553841,984.1618950792767,0.0,-381.82078598350927,381.82078598350734,0.0073102357265833655,0.997387811642905,0,0,0,0,0,0,0
PAYMENT,3583.2479010987336,3389.8185929232636,82.48039657590112,0.0,3665.7282976746346,0.0,-3389.8185929232636,3583.2479010987336,1.0567501041126397,0.999721001440862,0,1,1,0,0,0,0
CASH_OUT,2223.2902632992436,44337.327547549234,21.025153760749685,42114.03728424999,0.0,0.0,-2223.290263299241,-21.025153760749685,0.05014375566861304,-0.009452522500172037,1,0,0,1,0,0,0
CASH_OUT,295.5091180396562,859.0876677809197,43800.63919844341,563.5785497412635,43505.13008040375,0.0,-295.5091180396562,-295.50911803965573,0.3435802292132479,-0.9966274224327,0,0,0,1,0,0,0
CASH_OUT,928.5734957418368,5001.584197335692,205.95651043873343,4073.010701593855,0.0,0.0,-928.5734957418367,-205.95651043873343,0.18561876404526734,-0.2215602223838922,0,0,0,1,0,0,0
DEBIT,240.92714902907085,836.548997670738,25589.7803067077,595.6218486416672,25348.85315767863,0.0,-240.92714902907085,-240.92714902907028,0.2876573784926019,-0.9958665242656152,0,0,0,0,0,0,0
PAYMENT,5648.166986701563,3912.2047885634465,3931.9326332389796,0.0,9580.099619940542,0.0,-3912.2047885634465,5648.166986701563,1.443360951414717,0.9998229827508456,0,1,1,0,0,0,0
PAYMENT,434.21002550021024,398.4443836762873,13676.700520739743,0.0,14110.910546239953,0.0,-398.4443836762873,434.21002550020967,1.087034999726263,0.9977022588143478,0,1,1,0,0,0,0
CASH_OUT,240.4087734486981,215.30326293718477,415.86293554314443,418.7626360485901,175.45416209444633,0.0,203.4593731114053,-240.4087734486981,1.1114431201091666,-0.9958576484784945,0,1,0,1,0,0,0
PAYMENT,231.21194490555922,5321.582341256194,7608.68364791058,5090.370396350635,7839.895592816139,0.0,-231.211944905559,231.211944905559,0.04343980610941387,0.9956935893181251,0,0,0,0,0,0,0
CASH_IN,113.39723593839969,670.3521898345412,495.2350230986834,783.7494257729409,608.6322590370831,0.0,113.39723593839972,113.39723593839972,0.16890871535899382,0.9912585300527851,0,0,0,0,0,0,0
CASH_IN,1843.2748524212368,384.55768181427123,790.3354359578619,2227.832534235508,2633.6102883790986,0.0,1843.2748524212366,1843.2748524212366,4.7808017823625395,0.9994577814696722,0,0,0,0,0,0,0
CASH_IN,41.8638066183948,35344.443859218096,7963.718906032064,35386.30766583649,8005.582712650459,0.0,41.86380661839212,41.86380661839485,0.0011844187552189052,0.9766702941504312,1,0,0,0,0,0,0
PAYMENT,554.6529121534152,2394.845600035041,17915.715728721523,1840.192687881626,18470.368640874938,0.0,-554.6529121534152,554.652912153415,0.23150611714932837,0.9982003153801089,0,0,0,0,0,0,0
CASH_OUT,43.51772629428816,1062.4493980951136,192.21369082316235,1018.9316718008254,148.69596452887419,0.0,-43.517726294288195,-43.51772629428817,0.04092129477174803,-0.977537037866907,1,0,0,1,0,0,0
PAYMENT,228.5838268765561,139.45646445537488,1318.09142552533,0.0,1546.675252401886,0.0,-139.45646445537488,228.58382687655603,1.6274354317752358,0.9956442924852118,0,1,1,0,0,0,0
CASH_OUT,6.256179514242526,429.80221038769116,139.99754223076306,423.5460308734486,133.74136271652054,0.0,-6.256179514242547,-6.256179514242518,0.014522162058111104,-0.8621864304711323,1,1,0,1,0,0,0
CASH_IN,290.4445450658524,81940.23684477221,916.8351479046815,82230.68138983806,1207.279692970534,0.0,290.44454506585316,290.44454506585237,0.00354454675386539,0.99656881551935,0,0,0,0,0,0,0
PAYMENT,80.55764311050615,5916.287656140649,1018.0928063457842,5835.730013030143,1098.6504494562903,0.0,-80.55764311050643,80.55764311050609,0.013613947435343568,0.9877387334667689,1,0,0,0,0,0,0
PAYMENT,355.4463371166318,2374.1155528761983,306.53856421922615,2018.6692157595664,661.984901335858,0.0,-355.44633711663187,355.44633711663187,0.1496543343696252,0.9971945286123877,0,0,0,0,0,0,0
TRANSFER,11809.734484578808,176.92075317274407,521058.5255274409,0.0,532868.2600120197,0.0,-176.92075317274407,11809.734484578774,66.37637416649582,0.9999153312606138,0,1,1,0,1,0,0
TRANSFER,907.287027574451,1339770.2687210348,5752.345239546136,1338862.9816934604,6659.632267120587,0.0,-907.2870275743771,907.2870275744508,0.000677195465193518,0.9988990264424774,0,0,0,0,1,0,0
PAYMENT,379.5477943200649,72.34195076085653,27.284755035514486,0.0,406.8325493555794,0.0,-72.34195076085653,379.5477943200649,5.175043619410162,0.9973722091812758,0,1,1,0,0,0,0
TRANSFER,4083.10080841571,635.0364925998273,174.08479170281277,0.0,4257.185600118523,0.0,-635.0364925998273,4083.1008084157106,6.4196014787231075,0.9997551480614928,0,1,1,0,1,0,0
CASH_OUT,31.192578513938855,87.47181507110602,9862.921178248364,56.27923655716717,9831.728599734424,0.0,-31.192578513938855,-31.192578513939225,0.35257079883428355,-0.9689369399358101,1,1,0,1,0,0,0
PAYMENT,2475.128287635153,390.9712566047649,527.6359133109885,0.0,3002.7642009461415,0.0,-390.9712566047649,2475.128287635153,6.31456579003927,0.999596143703461,0,1,1,0,0,0,0
CASH_IN,27.765644312740683,80.85976995567663,42747.74295420622,108.6254142684173,42775.50859851896,0.0,27.765644312740676,27.765644312741642,0.33918546714429476,0.9652363079676916,1,1,0,0,0,0,0
CASH_IN,655.6105514188554,19.114446958513597,885469.54484425,674.7249983773689,886125.1553956688,0.0,655.6105514188554,655.610551418853,32.594013286622484,0.998477027215232,0,0,0,0,0,0,0
CASH_IN,95.96658065264431,145.12695662797296,83380.10308742235,241.09353728061728,83476.069668075,0.0,95.96658065264432,95.96658065264637,0.6567342731770376,0.9896871685763556,1,1,0,0,0,0,0
PAYMENT,147.98988228428482,5592.538493465262,32099.398969350423,5444.548611180977,32247.388851634707,0.0,-147.98988228428516,147.98988228428425,0.026457292187615458,0.9932881348406432,0,0,0,0,0,0,0
CASH_OUT,13304.704789678877,14569.741748070182,531.086815844627,1265.0369583913052,0.0,0.0,-13304.704789678877,-531.086815844627,0.9131110151918665,-0.03991421906914593,0,0,1,1,0,0,0
CASH_IN,32993.96717298109,3833.0326883930234,40.151447250725916,36826.99986137411,33034.11862023181,0.0,32993.96717298109,32993.96717298109,8.605551870453668,0.9999696923474796,0,0,0,0,0,0,0
CASH_IN,6029.493815066336,10760.63086576141,240.30256038748206,16790.124680827746,6269.796375453818,0.0,6029.4938150663365,6029.493815066336,0.5602769589737024,0.9998341761005539,0,0,0,0,0,0,0
CASH_OUT,77.81851637687066,2891.799593977685,69348.09010316074,2813.9810776008144,69270.27158678387,0.0,-77.81851637687078,-77.81851637686486,0.026900763032072988,-0.9873126259415452,1,0,0,1,0,0,0
PAYMENT,128.34665186150616,64847.89964909402,896.6145689405517,64719.55299723251,1024.9612208020578,0.0,-128.3466518615096,128.34665186150607,0.0019791646821458327,0.9922688373791785,0,0,0,0,0,0,0
PAYMENT,184.13589638273868,510012.1620190615,28735.058160056913,509828.02612267877,28919.19405643965,0.0,-184.13589638273697,184.13589638273697,0.00036104145950620917,0.9945985623558687,0,0,0,0,0,0,0
CASH_OUT,1372.9410108489933,8414.270267687447,218002.53881522507,7041.329256838453,216629.59780437607,0.0,-1372.9410108489938,-1372.9410108489974,0.16314877207458764,-0.9992721667145098,0,0,0,1,0,0,0
CASH_OUT,7688.594489220361,2370.7278374061334,8.959069299253981,774.6234280592764,0.0,0.0,-1596.104409346857,-8.959069299253981,3.241769299140612,-0.0011650899552392822,1,0,0,1,0,0,0
CASH_IN,725.8591973163592,2013.605146265347,49.95228554653279,2739.464343581706,775.811482862892,0.0,725.8591973163591,725.8591973163592,0.36029849256661983,0.9986242177251219,0,0,0,0,0,0,0
CASH_IN,838.920350620898,20463.838732339205,3504.782514058157,21302.759082960103,4343.702864679055,0.0,838.9203506208978,838.9203506208978,0.04099325489896037,0.9988094109170459,0,0,0,0,0,0,0
CASH_IN,963.0130622315546,4913.147887379664,59.424202206920405,5876.160949611219,1022.437264438475,0.0,963.0130622315546,963.0130622315546,0.19596745647495262,0.9989626696575199,0,0,0,0,0,0,0
PAYMENT,19.66160804047823,12428.130709361572,3246.7603979884525,12408.469101321094,3266.422006028931,0.0,-19.661608040478313,19.661608040478313,0.001581897278276202,0.951601056508244,1,0,0,0,0,0,0
CASH_OUT,2.3292072052425943,74.14520421841283,238.7175311459314,71.81599701317023,236.3883239406888,0.0,-2.3292072052425965,-2.3292072052425965,0.03099608590420024,-0.6996281882289362,1,1,0,1,0,0,0
PAYMENT,4725.014478455656,197.96640678463078,2136.238633686364,0.0,6861.25311214202,0.0,-197.96640678463078,4725.014478455656,23.747800218205686,0.9997884052186977,0,1,1,0,0,0,0
CASH_OUT,71.46624184678655,14259.521593603371,52563.63588238171,14188.055351756584,52492.16964053493,0.0,-71.46624184678694,-71.46624184678512,0.005011474606850501,-0.9862004710812009,1,0,0,1,0,0,0
CASH_OUT,1688.6793713883728,31.50894605011574,1717.6071482882849,0.0,28.927776899912033,0.0,-31.50894605011574,-1688.6793713883728,51.945066714408625,-0.999408171741377,0,1,1,1,0,0,0
PAYMENT,21.399746841914197,311.1819271154482,5211.542431384859,289.78218027353404,5232.942178226773,0.0,-21.39974684191418,21.39974684191384,0.06854896130486228,0.9553566383112345,1,1,0,0,0,0,0
PAYMENT,55.180721825305945,96.44218125626168,30.581659341642762,41.26145943095573,85.7623811669487,0.0,-55.180721825305945,55.18072182530594,0.5662919396291738,0.982200299898077,1,1,0,0,0,0,0
PAYMENT,254.4319642959381,573.002545378719,831.8880327725808,318.5705810827809,1086.319997068519,0.0,-254.4319642959381,254.4319642959381,0.44325929622501475,0.996085063187936,0,1,0,0,0,0,0
PAYMENT,797.3423275989054,2031087.16003746,13212.059748790483,2030289.817709861,14009.40207638939,0.0,-797.342327598948,797.3423275989062,0.0003925690392406205,0.9987474045087816,0,0,0,0,0,0,0
CASH_OUT,5943.661899647758,5398.866401212384,201730.7402410526,80.57511546323636,195787.07834140485,0.0,-5318.291285749147,-5943.661899647763,1.1007053615832572,-0.9998317818545652,0,1,1,1,0,0,0
CASH_IN,1522.681556873934,167.28540349741348,3060.2533137655664,1689.9669603713473,4582.9348706395,0.0,1522.681556873934,1522.681556873934,9.048209323141547,0.9993436948846112,0,0,0,0,0,0,0
TRANSFER,121.95708058858726,15817.029176183341,141.7128792730484,15695.072095594755,263.6699598616357,0.0,-121.9570805885869,121.95708058858727,0.0077100047818987345,0.9918670808121578,0,0,0,0,1,0,0
PAYMENT,1094.7265061812261,135.51588373059835,526.1869469503977,0.0,1620.9134531316238,0.0,-135.51588373059835,1094.7265061812261,8.019041273919225,0.9990873635032476,0,1,1,0,0,0,0
CASH_OUT,827.3581200313265,3989.173703402588,4839.822890882783,3161.8155833712617,4012.4647708514567,0.0,-827.3581200313265,-827.3581200313265,0.2073488979504335,-0.9987927926631996,0,0,0,1,0,0,0
DEBIT,978.6326304776171,399.5837420468123,51.013009696932244,0.0,0.0,0.0,-399.5837420468123,-51.013009696932244,2.4430163477859117,-0.052073612198953595,1,1,1,0,0,0,0
CASH_OUT,12186.081522286477,34342.04105520022,1103.618515721196,22155.959532913745,0.0,0.0,-12186.081522286477,-1103.618515721196,0.35483408422392054,-0.09055642351312843,0,0,0,1,0,0,0
TRANSFER,8.565059942332738,10729.125607079843,437.291507091159,10720.56054713751,445.85656703349173,0.0,-8.565059942333392,8.56505994233271,0.000798225506016577,0.8954528245479926,1,0,0,0,1,0,0
PAYMENT,702.3576252410587,15299.285421941342,902.2429637198301,14596.927796700284,1604.6005889608887,0.0,-702.3576252410585,702.3576252410586,0.04590487078324985,0.9985782481569637,0,0,0,0,0,0,0
PAYMENT,279.56494205451304,10261.721585524961,3117.010380774683,9982.15664347045,3396.575322829196,0.0,-279.56494205451236,279.5649420545128,0.027240819087290154,0.9964357628124261,0,0,0,0,0,0,0
CASH_IN,4042.208429964866,1080.2137911146629,3573.9254086676906,5122.422221079529,7616.133838632557,0.0,4042.208429964866,4042.2084299648664,3.738583861196966,0.9997526716672362,0,0,0,0,0,0,0
CASH_OUT,1154.8859071131335,6903.425209739052,2197879.21503306,5748.539302625918,2196724.329125947,0.0,-1154.8859071131337,-1154.8859071130864,0.16726749469081173,-0.9991348627110226,0,0,0,1,0,0,0
PAYMENT,1279.7264153909691,374.2339385758073,683.9014589313667,0.0,1963.6278743223359,0.0,-374.2339385758073,1279.7264153909691,3.4104761958583607,0.9992191931172945,0,1,1,0,0,0,0
CASH_IN,250.84289867530285,102797.84876848636,11536.850768762215,103048.69166716166,11787.693667437517,0.0,250.84289867529878,250.84289867530242,0.002440133344685863,0.9960292706077462,0,0,0,0,0,0,0
PAYMENT,14.895266254880424,4058.1381270299867,184.83271647011608,4043.2428607751062,199.7279827249965,0.0,-14.895266254880426,14.895266254880426,0.0036695637814569953,0.9370881881457656,1,0,0,0,0,0,0
CASH_OUT,342.7647486935933,3190.638358742673,41168.63214304957,2847.8736100490796,40825.86739435597,0.0,-342.76474869359345,-342.76474869359663,0.10739460746067214,-0.9970910339009542,0,0,0,1,0,0,0
CASH_OUT,78.38236033970092,21498.932733697813,233018.279467901,21420.550373358114,232939.89710756132,0.0,-78.38236033969952,-78.3823603396886,0.0036457025847736126,-0.9874027429301293,1,0,0,1,0,0,0
CASH_OUT,2339.256402147813,29043.843208913044,8207.162657410536,26704.58680676523,5867.906255262723,0.0,-2339.256402147814,-2339.256402147813,0.08053947426474525,-0.9995726963938301,0,0,0,1,0,0,0
PAYMENT,14.175705870103688,370.82093904556524,1385.785011619857,356.64523317546156,1399.9607174899606,0.0,-14.175705870103684,14.175705870103684,0.03812508759321515,0.93410520679832,1,1,0,0,0,0,0
TRANSFER,32.10083343167198,182.9661783789027,1555.4173908926398,150.8653449472307,1587.5182243243119,0.0,-32.10083343167199,32.10083343167207,0.17449312539153836,0.9697892803193567,1,1,0,0,1,0,0
CASH_IN,1807.9266245058132,89.80299082318312,121.97610707721945,1897.7296153289963,1929.9027315830326,0.0,1807.9266245058132,1807.9266245058132,19.910430351642418,0.9994471859795456,0,0,0,0,0,0,0
CASH_IN,425.1164697432764,146.36711646653686,65382.19879240789,571.4835862098132,65807.31526215117,0.0,425.11646974327635,425.11646974327596,2.8847444391694332,0.997653223775643,0,0,0,0,0,0,0
CASH_OUT,66788.83406619326,348.7594763323495,6894.067981963181,0.0,0.0,0.0,-348.7594763323495,-6894.067981963181,190.95646747460523,-0.10322031905530252,0,1,1,1,0,0,1
TRANSFER,120.96417677463992,1093.1379353447508,1241.211730840237,972.1737585701109,1362.175907614877,0.0,-120.9641767746399,120.96417677464001,0.11055660613442257,0.9918008711537678,0,0,0,0,1,0,0
CASH_OUT,1239.0021996010748,13478.420772271858,49294.54216818054,12239.418572670784,48055.53996857946,0.0,-1239.0021996010746,-1239.0021996010764,0.09191805942802764,-0.9991935498176373,0,0,0,1,0,0,0
PAYMENT,5997.900434260769,55553.32342147038,985.5326038544383,49555.42298720961,6983.433038115207,0.0,-5997.900434260766,5997.900434260769,0.1079646023002906,0.9998333027842421,0,0,0,0,0,0,0
PAYMENT,154.09431513291747,291319.5925771887,49.817782194157715,291165.49826205574,203.91209732707517,0.0,-154.09431513294112,154.09431513291747,0.000528950987534767,0.9935523104174193,0,0,0,0,0,0,0
CASH_OUT,69.95534163928973,17.934636816332866,1095.882436001563,225.60829766119667,1025.9270943622732,0.0,207.6736608448638,-69.95534163928983,3.694570026236089,-0.9859066283538803,1,1,0,1,0,0,0
PAYMENT,1924.1924374337696,353.23306540911267,28949.52774105237,0.0,30873.72017848614,0.0,-353.23306540911267,1924.1924374337686,5.4319955569688885,0.9994805714064959,0,1,1,0,0,0,0
CASH_OUT,30746.625341235147,2060.8332890913007,61.53404192162434,0.0,0.0,0.0,-2060.8332890913007,-61.53404192162434,14.912275160125056,-0.002001261601139065,1,1,1,1,0,0,0
CASH_OUT,18.669924607736075,115.5252865410242,3579.053971884549,96.85536193328812,3560.384047276813,0.0,-18.66992460773608,-18.669924607735993,0.16022208708461824,-0.9491609642668998,1,1,0,1,0,0,0
PAYMENT,7361.8256234139135,877.162805428046,2120.8429633939927,0.0,9482.668586807906,0.0,-877.162805428046,7361.8256234139135,8.383212745870638,0.9998641825772948,0,1,1,0,0,0,0
PAYMENT,175.93073177451225,15761.4388461285,714.1536574061078,15585.508114353988,890.0843891806201,0.0,-175.93073177451151,175.9307317745123,0.01116139028306039,0.9943480706264507,0,0,0,0,0,0,0
CASH_IN,19727.782450683877,865.1796550970678,245.62916860963222,20592.962105780945,19973.41161929351,0.0,19727.782450683877,19727.782450683877,22.775624357597152,0.9999493126348522,0,0,0,0,0,0,0
CASH_OUT,9184.455639119404,5650.616136320993,1597.6510530746189,30.202683134398566,0.0,0.0,-5620.413453186595,-1597.6510530746189,1.6251025224615072,-0.17393269488673763,0,1,1,1,0,0,0
CASH_IN,1880.5911824340542,8660.054621734756,18.85607328514849,10540.645804168811,1899.4472557192028,0.0,1880.5911824340546,1880.5911824340542,0.21713189265828498,0.9994685349244109,0,0,0,0,0,0,0
PAYMENT,1117.3621513308103,82.27101598394131,707.6693764796806,0.0,1825.0315278104908,0.0,-82.27101598394131,1117.3621513308103,13.418380190609081,0.9991058352620302,0,1,1,0,0,0,0
CASH_IN,274.21099355423627,194.48802394819407,3539.3302496262922,468.69901750243037,3813.5412431805285,0.0,274.2109935542363,274.2109935542362,1.4026997051589434,0.9963664242220651,0,1,0,0,0,0,0
CASH_IN,7.990917582616993,22729.465233478157,674.3627800318817,22737.456151060775,682.3536976144987,0.0,7.99091758261784,7.990917582617044,0.00035155099117143075,0.8887766470094948,1,0,0,0,0,0,0
CASH_OUT,7677.130858272506,3756.656050014212,2627.959158559997,816.5216316449798,0.0,0.0,-2940.1344183692318,-2627.959158559997,2.043063749340089,-0.34226548193413553,0,0,1,1,0,0,0
CASH_OUT,9.602417999359098,791.5981732297321,9309.46909837408,781.995755230373,9299.866680374722,0.0,-9.60241799935909,-9.602417999358295,0.012115114977152322,-0.9056818925587303,1,0,0,1,0,0,0
CASH_IN,162.53223324013516,21.13171655942552,6690.112695068273,183.66394979956067,6852.6449283084075,0.0,162.53223324013516,162.5322332401347,7.343860238030902,0.9938849975922971,0,1,0,0,0,0,0
PAYMENT,3255.0725970562667,158503.99920935748,55.90079917441026,155248.9266123012,3310.973396230677,0.0,-3255.072597056278,3255.0725970562667,0.02053608790443816,0.9996928815405086,0,0,0,0,0,0,0
CASH_OUT,5365.541111298983,85.17089891549529,887487.4173234612,0.0,882121.8762121622,0.0,-85.17089891549529,-5365.541111298953,62.26627758126067,-0.9998136602367725,0,1,1,1,0,0,0
CASH_IN,2210.800541199977,5115.4440774467985,1784.5314736514672,7326.244618646775,3995.332014851444,0.0,2210.8005411999766,2210.8005411999766,0.4320970790915412,0.9995478796657415,0,0,0,0,0,0,0
CASH_IN,59.89548446442163,16682.801990267944,11.751697070762955,16742.697474732366,71.64718153518459,0.0,59.895484464421315,59.89548446442163,0.003590038080010784,0.9835784211457542,1,0,0,0,0,0,0
CASH_OUT,2927.7790499025596,2651.420424159733,22112.93246440162,0.0,19185.15341449906,0.0,-2651.420424159733,-2927.7790499025614,1.103814094943134,-0.9996585607917294,0,1,1,1,0,0,0
CASH_IN,12.471545352182979,992979.079974655,3065.209999677849,992991.5515200071,3077.681545030032,0.0,12.471545352134854,12.471545352183057,1.2559713536752222e-05,0.9257694663932614,1,0,0,0,0,0,0
PAYMENT,698.0438294121969,28617.228648700653,51.193857142189856,27919.184819288457,749.2376865543868,0.0,-698.0438294121959,698.0438294121969,0.024391580554511016,0.9985694745337487,0,0,0,0,0,0,0
CASH_OUT,174.5389347271499,617.6852266779928,1192.842799610148,443.14629195084285,1018.303864882998,0.0,-174.53893472714992,-174.53893472714992,0.28211265955764,-0.9943032581258721,0,1,0,1,0,0,0
TRANSFER,123.1627268736287,38347.76533268122,1371.4348920606224,38224.602605807595,1494.5976189342512,0.0,-123.16272687362653,123.1627268736288,0.003211647775493521,0.9919460531740923,0,0,0,0,1,0,0
CASH_OUT,1277.2659058467575,30.05155721026314,616.5068043805588,0.0,0.0,0.0,-30.05155721026314,-616.5068043805588,41.13371504037151,-0.4822993412878115,0,1,1,1,0,0,0
PAYMENT,269.25298418115614,65497.98742356787,147811.53068340145,65228.73443938672,148080.7836675826,0.0,-269.2529841811556,269.2529841811629,0.004110796132464689,0.9962997633383285,0,0,0,0,0,0,0
CASH_IN,3302.0941590241496,12303.743441002467,6012.195668745779,15605.837600026616,9314.289827769928,0.0,3302.094159024149,3302.094159024149,0.268359448115005,0.9996972535592822,0,0,0,0,0,0,0
CASH_IN,89.76944992663557,166554.03132279494,4679.994089688413,166643.80077272156,4769.763539615048,0.0,89.76944992662175,89.76944992663539,0.0005389777133340169,0.98898307744722,1,0,0,0,0,0,0
PAYMENT,4.361062181629859,338.8151255627158,38001.49900751976,334.454063381086,38005.86006970139,0.0,-4.361062181629848,4.361062181633315,0.012833631741401067,0.8134698001781941,1,1,0,0,0,0,0
CASH_OUT,39.654097357055726,1335.5728784558446,39832.236180185035,1295.918781098789,39792.582082827976,0.0,-39.65409735705566,-39.65409735705907,0.029668488711867686,-0.9754022333539009,1,0,0,1,0,0,0
PAYMENT,414.5537437352532,23801.290710526082,2272.7548215939696,23386.736966790828,2687.308565329223,0.0,-414.5537437352541,414.5537437352532,0.017416548212812355,0.9975935723956872,0,0,0,0,0,0,0
CASH_OUT,1336.7749270714262,64.7379722925473,9703.251378704712,0.0,8366.476451633285,0.0,-64.7379722925473,-1336.7749270714266,20.33489747938234,-0.9992524901014637,0,1,1,1,0,0,0
CASH_OUT,66.91886222727669,203.63619290908642,252.43649853007366,136.71733068180973,185.51763630279697,0.0,-66.91886222727669,-66.91886222727669,0.32701381547401387,-0.9852765495886296,1,1,0,1,0,0,0
CASH_OUT,1866.3746271030984,23299.70580937183,2138.4658340157234,21433.331182268732,272.091206912625,0.0,-1866.3746271030977,-1866.3746271030984,0.0800994889327524,-0.9994644888146781,0,0,0,1,0,0,0
PAYMENT,945.7687695868203,6655.896635200556,1173891.539257849,5710.1278656137365,1174837.308027436,0.0,-945.7687695868199,945.7687695869245,0.14207352485927952,0.9989437758912006,0,0,0,0,0,0,0
PAYMENT,172.44060133646397,19256.153886475884,727.0374577323008,19083.71328513942,899.4780590687648,0.0,-172.44060133646417,172.44060133646394,0.008954625504528338,0.9942343373333901,0,0,0,0,0,0,0
PAYMENT,17.315637125141546,10.004208647171914,2075.9273038259525,0.0,2093.242940951094,0.0,-10.004208647171914,17.31563712514162,1.5735467838109076,0.9454018447096638,1,1,1,0,0,0,0
CASH_OUT,1154.4162361205695,114950.97135349076,27060.049267889925,113796.5551173702,25905.633031769354,0.0,-1154.4162361205672,-1154.4162361205708,0.010042596247180523,-0.9991345110370301,0,0,0,1,0,0,0
CASH_OUT,3.696421785005618,1847.6071408387131,153600.55098117588,1843.9107190537075,153596.85455939086,0.0,-3.6964217850056684,-3.696421785018174,0.0019995713006542596,-0.7870719356638348,1,0,0,1,0,0,0
PAYMENT,670.5629870345246,1374487.1630896402,102505.1167667909,1373816.6001026058,103175.67975382543,0.0,-670.5629870344419,670.5629870345292,0.0004878637772530547,0.9985109363986674,0,0,0,0,0,0,0
CASH_IN,2429.9515440323516,626.3705722960398,307.5434340286539,3056.3221163283915,2737.4949780610054,0.0,2429.9515440323516,2429.9515440323516,3.8732316294965154,0.9995886384479958,0,0,0,0,0,0,0
CASH_IN,531.9750091287199,2275.933791303808,326.4086166459226,2807.9088004325276,858.3836257746425,0.0,531.9750091287196,531.9750091287199,0.23363657351850475,0.9981237394195372,0,0,0,0,0,0,0
PAYMENT,61354.87747659082,4151.795678340954,371.7640321092192,0.0,61726.641508700035,0.0,-4151.795678340954,61354.87747659082,14.774354971661442,0.9999837016429212,0,1,1,0,0,0,1
DEBIT,32.676348753481456,571.9715147662693,952.6637614511528,539.2951660127878,919.9874126976714,0.0,-32.67634875348142,-32.67634875348142,0.057029621737497774,-0.9703055694273669,1,0,0,0,0,0,0
CASH_IN,228.56199166000854,1677497.4250369896,201703.5286613904,1677725.9870286495,201932.0906530504,0.0,228.5619916599244,228.5619916600117,0.00013625168778025448,0.9956438781839901,0,0,0,0,0,0,0
CASH_IN,1846.6398646057107,81.19721438745437,2943.387304185912,1927.837078993165,4790.027168791623,0.0,1846.6398646057107,1846.639864605711,22.465966497370264,0.9994587689846077,0,0,0,0,0,0,0
CASH_OUT,1117.3259706468095,17492.145503705728,3559.441216062665,16374.819533058919,2442.1152454158555,0.0,-1117.3259706468089,-1117.3259706468093,0.0638722161437528,-0.999105806333531,0,0,0,1,0,0,0
PAYMENT,733.097771622124,8773.531242245694,49961.55885378857,8040.4334706235695,50694.656625410695,0.0,-733.0977716221241,733.0977716221241,0.08354836872567793,0.9986377836322944,0,0,0,0,0,0,0
CASH_IN,5048.082266871417,103549.3560961168,431.1146632247003,108597.4383629882,5479.196930096117,0.0,5048.08226687141,5048.082266871417,0.04875002324652289,0.9998019442054725,0,0,0,0,0,0,0
PAYMENT,273.581489283925,70.56152646151378,1979.684393016977,0.0,2253.265882300902,0.0,-70.56152646151378,273.58148928392484,3.823024784568546,0.9963580939028044,0,1,1,0,0,0,0
CASH_OUT,975.9450898950832,1970.9649804547053,462.19933398571885,995.019890559622,0.0,0.0,-975.9450898950832,-462.19933398571885,0.4949099500083643,-0.47310676799179746,0,0,0,1,0,0,0
CASH_OUT,27022.95995562664,425.71777191216046,194.66555511589115,0.0,0.0,0.0,-425.71777191216046,-194.66555511589115,63.327477162561905,-0.007203442997826081,0,1,1,1,0,0,0
CASH_OUT,6379.95762550536,133015.6137905209,168.9077225058557,126635.65616501555,0.0,0.0,-6379.957625505354,-168.9077225058557,0.04796361479741722,-0.026470591472150473,0,0,0,1,0,0,0
PAYMENT,57.42704495292648,29530.804335541558,195097.7950274629,29473.377290588633,195155.22207241584,0.0,-57.427044952924916,57.427044952928554,0.001944583009572936,0.9828846384272283,1,0,0,0,0,0,0
PAYMENT,686.9738737767301,33.0484911204279,359.208056544252,0.0,1046.181930320982,0.0,-33.0484911204279,686.97387377673,20.17633825084748,0.9985464564308082,0,1,1,0,0,0,0
