policy_id,exposure,area,region,vehicle_power,vehicle_age,driver_age,bonus_malus,density,vehicle_brand,claim_count,claim_amount,annualized_loss_cost,material_loss_flag,renewal_period
POL113098,0.457,D,Metro,12,6.6,33,51,300,B1,0,0.0,0.0,0,Current Year
POL113099,0.649,D,Central,7,15.2,53,50,98,B5,0,0.0,0.0,0,Prior Year
POL113100,0.923,C,North,7,9.5,60,102,57,B6,0,0.0,0.0,0,Current Year
POL113101,0.274,A,South,6,8.9,54,74,225,B2,0,0.0,0.0,0,Prior Year
POL113102,0.649,B,Coastal,11,8.2,54,79,318,B2,0,0.0,0.0,0,Current Year
POL113103,0.263,A,South,7,6.6,36,98,1096,B3,0,0.0,0.0,0,Prior Year
POL113104,0.994,C,South,6,20.3,56,50,518,B1,0,0.0,0.0,0,Prior Year
POL113105,0.593,B,Metro,10,25.0,61,58,55,B4,0,0.0,0.0,0,Current Year
POL113106,0.757,C,Central,8,6.2,49,82,747,B3,0,0.0,0.0,0,Current Year
POL113107,0.443,D,East,11,19.0,60,70,463,B2,0,0.0,0.0,0,Current Year
POL113108,0.605,D,East,9,0.3,27,77,1272,B1,0,0.0,0.0,0,Prior Year
POL113109,0.868,F,West,8,6.2,45,50,277,B6,0,0.0,0.0,0,Current Year
POL113110,0.339,E,North,14,11.8,38,50,415,B2,0,0.0,0.0,0,Prior Year
POL113111,0.411,B,West,7,15.5,64,74,676,B7,0,0.0,0.0,0,Prior Year
POL113112,0.478,B,East,6,14.4,44,52,119,B6,0,0.0,0.0,0,Current Year
POL113113,0.866,C,South,5,2.5,47,85,1431,B3,0,0.0,0.0,0,Current Year
POL113114,0.925,D,Central,15,23.5,38,113,18,B5,0,0.0,0.0,0,Current Year
POL113115,0.812,D,West,7,6.9,47,84,3300,B3,0,0.0,0.0,1,Prior Year
POL113116,0.434,B,West,8,5.8,26,66,324,B7,0,0.0,0.0,0,Prior Year
POL113117,0.487,D,Metro,8,4.2,20,123,1078,B1,0,0.0,0.0,1,Prior Year
POL113118,0.802,D,Coastal,14,21.1,44,103,1104,B5,0,0.0,0.0,1,Current Year
POL113119,0.584,D,West,8,9.1,38,103,366,B3,0,0.0,0.0,1,Current Year
POL113120,0.511,E,Coastal,11,6.9,31,100,271,B1,0,0.0,0.0,1,Current Year
POL113121,0.997,B,North,12,7.4,44,82,458,B1,0,0.0,0.0,0,Prior Year
POL113122,0.442,A,Central,4,7.3,24,55,267,B5,0,0.0,0.0,0,Prior Year
POL113123,0.835,B,East,8,8.4,56,97,637,B1,0,0.0,0.0,0,Prior Year
POL113124,0.382,B,North,7,5.5,19,83,2464,B5,0,0.0,0.0,1,Current Year
POL113125,0.934,E,West,8,13.0,42,50,689,B3,0,0.0,0.0,0,Current Year
POL113126,0.464,B,West,15,16.8,59,52,2458,B5,0,0.0,0.0,0,Prior Year
POL113127,0.941,A,North,11,3.2,72,50,1209,B6,0,0.0,0.0,0,Current Year
POL113128,0.783,D,North,7,6.5,18,50,741,B3,0,0.0,0.0,0,Prior Year
POL113129,0.906,A,Coastal,5,15.5,70,91,1063,B1,0,0.0,0.0,0,Current Year
POL113130,0.727,E,South,10,5.8,58,59,185,B1,0,0.0,0.0,0,Current Year
POL113131,0.327,D,Coastal,11,14.2,50,91,612,B4,0,0.0,0.0,0,Prior Year
POL113132,0.548,B,Central,8,15.4,39,50,3070,B1,0,0.0,0.0,0,Current Year
POL113133,0.984,D,West,11,10.1,86,92,402,B3,0,0.0,0.0,0,Current Year
POL113134,0.343,D,Central,5,6.3,18,96,1901,B6,1,10279.33,29956.52,1,Prior Year
POL113135,0.649,C,East,6,3.1,44,108,679,B4,0,0.0,0.0,0,Prior Year
POL113136,0.641,C,North,6,6.1,19,118,619,B2,0,0.0,0.0,1,Current Year
POL113137,0.577,F,Central,7,17.2,32,81,767,B6,0,0.0,0.0,1,Prior Year
POL113138,0.46,C,North,13,4.2,46,90,240,B2,0,0.0,0.0,0,Prior Year
POL113139,0.481,E,Metro,10,10.9,32,51,345,B5,0,0.0,0.0,0,Prior Year
POL113140,0.403,A,West,9,10.6,19,81,172,B1,0,0.0,0.0,0,Prior Year
POL113141,0.447,C,East,14,17.9,38,76,1073,B2,0,0.0,0.0,0,Current Year
POL113142,0.278,B,Metro,9,15.5,76,74,1238,B3,0,0.0,0.0,0,Prior Year
POL113143,0.812,E,Metro,7,5.8,41,91,99,B5,0,0.0,0.0,0,Prior Year
POL113144,0.92,F,Metro,9,5.6,23,50,1558,B5,1,7016.73,7626.82,1,Prior Year
POL113145,0.415,B,Central,9,9.5,59,96,149,B4,0,0.0,0.0,0,Prior Year
POL113146,0.293,F,South,8,4.5,60,69,1135,B1,0,0.0,0.0,1,Current Year
POL113147,0.538,E,South,5,7.5,26,83,555,B6,0,0.0,0.0,0,Prior Year
POL113148,0.331,B,South,5,4.9,51,65,2161,B2,0,0.0,0.0,0,Current Year
POL113149,0.57,B,South,10,7.1,57,69,1360,B7,0,0.0,0.0,0,Current Year
POL113150,0.441,F,East,7,9.0,24,50,350,B3,1,13084.0,29655.02,1,Current Year
POL113151,0.682,D,South,11,10.2,35,63,4264,B2,0,0.0,0.0,1,Current Year
POL113152,0.806,D,West,6,6.7,54,88,815,B2,1,881.69,1093.52,0,Current Year
POL113153,0.907,F,Central,8,5.2,45,56,111,B3,0,0.0,0.0,0,Prior Year
POL113154,0.787,E,Coastal,6,6.4,43,71,509,B1,0,0.0,0.0,1,Current Year
POL113155,0.871,C,West,9,5.7,61,57,138,B5,0,0.0,0.0,0,Prior Year
POL113156,0.996,D,West,12,7.1,63,50,698,B1,0,0.0,0.0,0,Current Year
POL113157,0.551,D,East,13,6.2,34,62,276,B1,0,0.0,0.0,0,Current Year
POL113158,0.367,A,Central,13,6.6,50,111,237,B7,0,0.0,0.0,0,Current Year
POL113159,0.378,A,West,9,1.8,37,62,888,B2,0,0.0,0.0,0,Current Year
POL113160,0.599,A,Metro,11,6.1,33,53,92,B2,0,0.0,0.0,0,Current Year
POL113161,0.771,D,North,6,6.2,42,50,101,B5,0,0.0,0.0,0,Prior Year
POL113162,0.874,F,East,9,2.9,24,79,123,B7,0,0.0,0.0,1,Current Year
POL113163,0.375,D,South,6,8.5,46,75,136,B2,0,0.0,0.0,0,Prior Year
POL113164,0.643,C,North,7,2.5,59,84,231,B1,0,0.0,0.0,0,Prior Year
POL113165,0.307,A,East,6,5.1,53,55,2105,B1,0,0.0,0.0,0,Current Year
POL113166,0.68,D,Central,9,7.2,29,51,772,B4,0,0.0,0.0,0,Current Year
POL113167,0.899,B,South,8,4.5,31,82,2544,B3,0,0.0,0.0,0,Prior Year
POL113168,0.508,D,North,7,8.0,67,91,1071,B7,1,3333.18,6556.53,1,Prior Year
POL113169,0.758,A,Coastal,8,3.2,64,55,511,B5,0,0.0,0.0,0,Current Year
POL113170,0.725,D,North,8,3.9,55,72,250,B1,0,0.0,0.0,0,Prior Year
POL113171,0.748,B,Central,4,10.9,43,85,507,B4,0,0.0,0.0,0,Prior Year
POL113172,0.387,E,Central,4,5.1,49,50,416,B2,0,0.0,0.0,0,Current Year
POL113173,0.632,D,North,9,6.5,46,90,234,B6,0,0.0,0.0,0,Prior Year
POL113174,0.291,B,Metro,8,5.6,36,50,358,B1,0,0.0,0.0,0,Prior Year
POL113175,0.559,E,Metro,10,2.1,56,62,214,B2,0,0.0,0.0,0,Current Year
POL113176,0.29,D,North,7,3.2,43,71,834,B4,0,0.0,0.0,0,Current Year
POL113177,0.974,D,East,5,15.4,47,50,13254,B5,0,0.0,0.0,0,Prior Year
POL113178,0.509,F,Coastal,12,1.4,42,53,189,B4,0,0.0,0.0,0,Current Year
POL113179,0.436,C,North,7,3.7,36,57,5292,B1,0,0.0,0.0,0,Prior Year
POL113180,0.927,D,North,5,13.1,50,100,81,B6,0,0.0,0.0,0,Current Year
POL113181,0.574,E,Coastal,8,1.6,32,112,228,B3,0,0.0,0.0,0,Current Year
POL113182,0.634,B,Metro,5,11.3,48,92,329,B5,0,0.0,0.0,1,Prior Year
POL113183,0.901,B,Metro,13,1.5,43,51,359,B3,0,0.0,0.0,0,Current Year
POL113184,0.642,E,South,8,12.0,18,50,1128,B1,0,0.0,0.0,0,Prior Year
POL113185,0.544,B,West,13,3.6,61,51,2475,B4,0,0.0,0.0,0,Current Year
POL113186,0.803,C,Coastal,9,6.7,65,82,934,B4,0,0.0,0.0,0,Prior Year
POL113187,0.476,D,Coastal,11,5.9,35,64,198,B3,0,0.0,0.0,0,Prior Year
POL113188,0.363,D,North,11,8.4,46,52,234,B5,0,0.0,0.0,0,Prior Year
POL113189,0.788,B,East,11,5.4,53,78,551,B1,0,0.0,0.0,0,Prior Year
POL113190,0.623,C,Metro,10,1.9,18,70,3705,B4,0,0.0,0.0,1,Current Year
POL113191,0.998,C,Metro,5,4.0,44,88,206,B4,0,0.0,0.0,0,Prior Year
POL113192,0.659,C,West,9,9.6,31,50,77,B5,0,0.0,0.0,0,Current Year
POL113193,0.922,D,South,6,3.3,61,106,2580,B7,0,0.0,0.0,1,Prior Year
POL113194,0.282,A,Metro,4,7.1,44,64,2576,B2,0,0.0,0.0,0,Current Year
POL113195,0.267,B,Coastal,6,11.4,28,65,63,B1,0,0.0,0.0,0,Current Year
POL113196,0.513,B,West,11,14.6,27,58,1287,B2,0,0.0,0.0,0,Current Year
POL113197,0.876,C,West,7,4.0,45,68,2244,B2,0,0.0,0.0,0,Current Year
POL113198,0.606,D,North,11,1.9,43,75,209,B4,0,0.0,0.0,0,Prior Year
POL113199,0.707,B,South,6,1.2,32,72,974,B1,0,0.0,0.0,0,Prior Year
POL113200,0.522,A,North,10,1.4,45,91,129,B5,0,0.0,0.0,0,Prior Year
POL113201,0.509,C,Metro,7,3.4,67,75,227,B4,0,0.0,0.0,0,Prior Year
POL113202,0.498,E,West,4,3.5,48,70,451,B4,0,0.0,0.0,0,Current Year
POL113203,0.463,B,North,6,9.9,64,53,101,B5,0,0.0,0.0,0,Prior Year
POL113204,0.277,D,Metro,5,4.7,44,59,172,B6,0,0.0,0.0,0,Current Year
POL113205,0.757,A,West,4,7.2,36,61,287,B1,0,0.0,0.0,0,Prior Year
POL113206,0.482,C,Coastal,7,4.0,43,77,289,B4,0,0.0,0.0,0,Prior Year
POL113207,0.939,A,North,10,1.7,40,87,1310,B5,0,0.0,0.0,0,Current Year
POL113208,0.692,C,Metro,5,10.0,46,93,345,B4,0,0.0,0.0,0,Current Year
POL113209,0.367,C,Central,7,6.7,56,100,595,B4,0,0.0,0.0,0,Prior Year
POL113210,0.471,B,East,13,5.5,48,61,1153,B3,0,0.0,0.0,0,Current Year
POL113211,0.386,A,North,12,3.2,64,70,60,B5,0,0.0,0.0,0,Current Year
POL113212,0.816,D,East,8,6.4,36,94,395,B5,0,0.0,0.0,0,Current Year
POL113213,0.44,C,East,6,13.3,56,53,131,B1,0,0.0,0.0,0,Prior Year
POL113214,0.669,E,Central,11,2.4,34,79,173,B6,0,0.0,0.0,1,Prior Year
POL113215,0.575,B,South,6,11.2,65,75,96,B3,0,0.0,0.0,0,Current Year
POL113216,0.526,D,South,13,2.3,41,53,99,B5,0,0.0,0.0,0,Current Year
POL113217,0.9,B,South,4,6.1,49,57,140,B3,0,0.0,0.0,0,Prior Year
POL113218,0.634,A,North,14,10.8,76,68,935,B3,0,0.0,0.0,0,Current Year
POL113219,0.483,C,Central,7,0.7,34,129,1436,B1,0,0.0,0.0,1,Prior Year
POL113220,0.378,E,Metro,11,4.1,47,50,168,B4,1,4130.84,10932.08,0,Prior Year
POL113221,0.474,E,Metro,11,5.2,37,119,224,B2,0,0.0,0.0,1,Prior Year
POL113222,0.392,B,Metro,5,12.3,54,97,1156,B4,0,0.0,0.0,0,Prior Year
POL113223,0.748,A,West,5,25.0,42,58,825,B6,0,0.0,0.0,0,Current Year
POL113224,0.808,B,South,6,7.9,54,50,365,B6,0,0.0,0.0,0,Prior Year
POL113225,0.698,B,Coastal,5,4.9,40,98,1875,B6,0,0.0,0.0,1,Current Year
POL113226,0.784,E,Coastal,9,13.0,36,86,360,B4,0,0.0,0.0,0,Prior Year
POL113227,0.811,C,South,9,3.6,53,63,1666,B1,0,0.0,0.0,0,Prior Year
POL113228,0.68,C,Central,5,12.0,46,69,290,B1,0,0.0,0.0,0,Current Year
POL113229,0.392,D,South,9,4.6,55,81,633,B4,0,0.0,0.0,0,Prior Year
POL113230,0.73,F,East,5,16.3,59,67,274,B3,0,0.0,0.0,0,Prior Year
POL113231,0.268,A,Metro,5,2.7,49,85,299,B3,0,0.0,0.0,0,Current Year
POL113232,0.607,C,Central,7,10.0,29,84,370,B7,0,0.0,0.0,0,Prior Year
POL113233,0.371,A,Central,8,10.1,36,61,1855,B3,0,0.0,0.0,0,Prior Year
POL113234,0.773,D,Metro,9,6.4,37,101,718,B3,0,0.0,0.0,1,Current Year
POL113235,0.751,C,North,8,14.2,35,89,104,B5,0,0.0,0.0,0,Current Year
POL113236,0.498,B,South,8,5.3,48,50,1495,B4,0,0.0,0.0,0,Prior Year
POL113237,0.688,C,Coastal,7,4.7,29,137,1473,B4,0,0.0,0.0,1,Prior Year
POL113238,0.784,C,West,8,12.8,18,88,1079,B6,0,0.0,0.0,0,Prior Year
POL113239,0.633,D,West,9,12.0,54,50,1162,B3,0,0.0,0.0,0,Prior Year
POL113240,0.441,B,East,7,7.4,51,66,85,B6,0,0.0,0.0,0,Current Year
POL113241,0.335,A,North,6,17.0,37,69,548,B3,0,0.0,0.0,0,Current Year
POL113242,0.903,F,Central,10,17.3,18,93,132,B5,1,6034.89,6679.63,1,Current Year
POL113243,0.316,A,Central,11,9.9,39,112,243,B3,0,0.0,0.0,0,Prior Year
POL113244,0.399,E,Central,5,10.3,43,51,76,B4,0,0.0,0.0,0,Prior Year
POL113245,0.835,C,Central,8,3.3,65,114,337,B1,0,0.0,0.0,0,Prior Year
POL113246,0.287,B,South,4,4.8,38,72,183,B3,0,0.0,0.0,0,Current Year
POL113247,0.357,D,Metro,5,3.2,55,97,856,B6,0,0.0,0.0,0,Current Year
POL113248,0.529,B,East,13,0.3,57,52,352,B1,0,0.0,0.0,0,Current Year
POL113249,0.363,B,Metro,11,1.9,47,154,517,B4,0,0.0,0.0,1,Current Year
POL113250,0.281,F,Metro,13,10.7,38,103,802,B1,0,0.0,0.0,1,Prior Year
POL113251,0.831,B,Central,11,5.7,19,77,148,B5,0,0.0,0.0,0,Prior Year
POL113252,0.38,F,East,8,13.4,58,72,176,B3,1,3994.04,10518.03,0,Prior Year
POL113253,0.935,C,West,4,5.3,36,134,586,B1,0,0.0,0.0,1,Current Year
POL113254,0.287,D,West,9,5.0,51,79,2856,B2,0,0.0,0.0,1,Prior Year
POL113255,0.455,D,South,9,8.0,59,50,32,B5,0,0.0,0.0,0,Prior Year
POL113256,0.678,B,Coastal,7,8.6,41,55,776,B6,0,0.0,0.0,0,Current Year
POL113257,0.325,B,South,8,11.0,77,86,433,B3,0,0.0,0.0,1,Prior Year
POL113258,0.609,D,North,12,13.3,49,98,3020,B2,0,0.0,0.0,1,Prior Year
POL113259,0.615,A,Coastal,14,3.2,37,103,2308,B3,0,0.0,0.0,0,Prior Year
POL113260,0.7,A,North,9,19.9,71,74,705,B7,0,0.0,0.0,0,Prior Year
POL113261,0.945,A,West,9,3.0,24,56,77,B5,0,0.0,0.0,0,Prior Year
POL113262,0.556,F,West,10,5.1,66,51,208,B2,0,0.0,0.0,0,Prior Year
POL113263,0.932,E,East,14,23.5,59,56,1201,B7,0,0.0,0.0,1,Prior Year
POL113264,0.414,F,West,5,4.3,58,78,630,B2,0,0.0,0.0,0,Prior Year
POL113265,0.74,B,East,8,11.1,34,50,372,B5,0,0.0,0.0,0,Current Year
POL113266,0.571,D,North,9,6.0,45,56,85,B2,0,0.0,0.0,0,Prior Year
POL113267,0.832,C,North,7,3.8,41,66,629,B4,0,0.0,0.0,0,Prior Year
POL113268,0.64,E,South,7,5.0,54,87,1175,B1,0,0.0,0.0,0,Current Year
POL113269,0.89,C,North,8,14.7,53,82,3117,B3,1,2187.61,2457.22,0,Current Year
POL113270,0.366,E,Metro,10,10.2,57,97,154,B4,0,0.0,0.0,1,Current Year
POL113271,0.448,D,South,5,16.1,60,107,693,B5,1,4967.37,11084.83,0,Prior Year
POL113272,0.658,B,East,4,23.8,36,68,411,B4,0,0.0,0.0,0,Prior Year
POL113273,0.726,A,West,9,6.0,61,85,1687,B2,0,0.0,0.0,0,Current Year
POL113274,0.534,C,Coastal,9,12.4,48,98,749,B3,0,0.0,0.0,0,Prior Year
POL113275,0.852,F,Central,7,4.4,62,71,64,B6,0,0.0,0.0,0,Prior Year
POL113276,0.534,E,Metro,10,3.8,87,97,699,B2,0,0.0,0.0,1,Prior Year
POL113277,0.95,D,Coastal,7,3.5,18,57,197,B4,0,0.0,0.0,0,Prior Year
POL113278,0.948,C,East,9,5.7,64,50,267,B6,0,0.0,0.0,0,Prior Year
POL113279,0.282,C,West,7,5.4,46,100,435,B7,0,0.0,0.0,0,Current Year
POL113280,0.731,E,Central,10,6.6,54,105,869,B3,0,0.0,0.0,1,Prior Year
POL113281,0.895,E,Coastal,7,7.9,48,82,268,B2,1,2478.41,2768.28,0,Prior Year
POL113282,0.288,C,South,13,7.4,44,96,123,B3,0,0.0,0.0,1,Prior Year
POL113283,0.804,D,North,4,15.3,48,63,481,B4,0,0.0,0.0,0,Current Year
POL113284,0.687,D,North,6,11.5,56,50,1171,B6,1,2377.73,3460.66,0,Prior Year
POL113285,0.638,B,Metro,9,3.6,47,52,82,B3,0,0.0,0.0,0,Prior Year
POL113286,0.455,C,South,9,11.6,40,96,291,B4,0,0.0,0.0,0,Current Year
POL113287,0.801,D,West,8,16.5,18,69,382,B1,0,0.0,0.0,0,Current Year
POL113288,0.415,B,South,10,3.8,56,106,843,B2,0,0.0,0.0,0,Current Year
POL113289,0.387,E,South,11,5.8,41,60,845,B7,0,0.0,0.0,0,Prior Year
POL113290,0.512,D,Central,10,0.9,36,91,535,B7,0,0.0,0.0,1,Current Year
POL113291,0.993,C,East,5,3.3,46,77,1456,B5,0,0.0,0.0,0,Current Year
POL113292,0.554,D,North,6,3.8,66,63,4263,B1,0,0.0,0.0,0,Current Year
POL113293,0.357,B,East,8,2.7,54,50,153,B5,0,0.0,0.0,0,Current Year
POL113294,0.55,B,East,14,2.4,46,51,3138,B3,0,0.0,0.0,0,Current Year
POL113295,0.824,D,North,8,9.2,34,81,111,B2,0,0.0,0.0,0,Current Year
POL113296,0.718,C,North,14,13.0,24,85,2734,B7,0,0.0,0.0,1,Current Year
POL113297,0.789,F,East,14,2.8,49,114,1789,B2,1,8129.93,10310.44,1,Prior Year
POL113298,0.87,E,Coastal,6,5.3,33,50,744,B5,0,0.0,0.0,0,Current Year
POL113299,0.468,B,West,11,10.2,56,94,953,B6,0,0.0,0.0,0,Prior Year
POL113300,0.51,C,West,7,0.8,61,75,982,B1,0,0.0,0.0,0,Current Year
POL113301,0.893,C,Metro,12,21.7,26,71,630,B3,0,0.0,0.0,0,Prior Year
POL113302,0.537,C,East,12,14.9,48,74,1251,B1,0,0.0,0.0,0,Prior Year
POL113303,0.634,A,North,8,4.2,42,86,196,B4,0,0.0,0.0,0,Current Year
POL113304,0.875,C,West,12,15.7,26,50,1165,B1,0,0.0,0.0,0,Prior Year
POL113305,0.722,B,Coastal,6,9.0,66,83,1318,B4,0,0.0,0.0,0,Prior Year
POL113306,0.935,C,West,9,16.3,30,97,171,B4,0,0.0,0.0,0,Prior Year
POL113307,0.261,C,South,8,6.8,65,60,802,B4,0,0.0,0.0,0,Prior Year
POL113308,0.715,C,South,7,2.7,28,96,454,B5,0,0.0,0.0,1,Current Year
POL113309,0.633,B,West,8,5.1,42,50,938,B5,0,0.0,0.0,0,Prior Year
POL113310,0.558,D,Metro,8,1.4,57,68,110,B3,0,0.0,0.0,0,Current Year
POL113311,0.472,E,West,9,10.8,62,90,881,B7,0,0.0,0.0,1,Prior Year
POL113312,0.532,C,West,6,0.3,40,94,1176,B1,0,0.0,0.0,0,Prior Year
POL113313,0.863,A,East,13,1.9,56,61,414,B4,0,0.0,0.0,0,Current Year
POL113314,0.607,C,South,7,7.2,18,97,621,B7,0,0.0,0.0,1,Prior Year
POL113315,0.415,C,West,8,13.0,46,92,98,B2,0,0.0,0.0,1,Prior Year
POL113316,0.77,B,West,15,25.0,56,50,1386,B4,0,0.0,0.0,0,Current Year
POL113317,0.865,D,East,10,5.7,69,119,671,B1,0,0.0,0.0,1,Current Year
POL113318,0.555,A,Coastal,10,4.7,33,89,500,B5,0,0.0,0.0,0,Current Year
POL113319,0.348,D,Metro,4,22.5,66,50,1096,B2,0,0.0,0.0,0,Current Year
POL113320,0.808,B,South,11,5.7,29,113,1288,B1,1,9276.93,11476.74,1,Current Year
POL113321,0.768,C,Metro,7,14.5,51,91,172,B3,0,0.0,0.0,0,Current Year
POL113322,0.77,A,Coastal,12,3.9,34,73,357,B5,0,0.0,0.0,0,Current Year
POL113323,0.261,A,North,8,17.8,45,73,953,B5,0,0.0,0.0,0,Prior Year
POL113324,0.34,D,Metro,6,10.8,59,67,653,B7,0,0.0,0.0,0,Prior Year
POL113325,0.975,C,North,7,15.2,43,50,4440,B5,0,0.0,0.0,0,Prior Year
POL113326,0.666,C,Central,10,15.0,50,80,470,B2,0,0.0,0.0,0,Current Year
POL113327,0.445,B,Central,7,9.2,61,50,483,B4,0,0.0,0.0,0,Current Year
POL113328,0.287,D,East,6,11.6,64,102,751,B2,0,0.0,0.0,1,Current Year
POL113329,0.607,C,East,12,11.9,28,93,448,B2,0,0.0,0.0,0,Current Year
POL113330,0.493,C,West,9,9.1,38,50,501,B6,0,0.0,0.0,0,Current Year
POL113331,0.367,F,North,7,10.5,53,82,647,B3,0,0.0,0.0,1,Prior Year
POL113332,0.728,A,East,7,8.9,69,62,265,B1,0,0.0,0.0,0,Prior Year
POL113333,0.385,D,East,7,18.5,39,72,2630,B7,0,0.0,0.0,1,Current Year
POL113334,0.961,E,North,9,9.9,57,79,382,B1,0,0.0,0.0,0,Prior Year
POL113335,0.424,F,West,8,7.3,34,131,98,B7,1,16228.47,38265.2,1,Current Year
POL113336,0.917,C,West,5,9.3,72,69,675,B1,0,0.0,0.0,0,Current Year
POL113337,0.516,C,North,12,9.4,60,87,932,B1,0,0.0,0.0,0,Prior Year
POL113338,0.469,D,East,8,7.7,36,50,209,B7,0,0.0,0.0,0,Current Year
POL113339,0.819,B,South,8,5.5,56,108,125,B4,0,0.0,0.0,0,Prior Year
POL113340,0.629,C,East,6,19.9,59,78,73,B6,0,0.0,0.0,0,Current Year
POL113341,0.355,E,North,10,4.1,36,83,283,B5,0,0.0,0.0,0,Current Year
POL113342,0.88,D,North,5,12.0,52,109,122,B3,0,0.0,0.0,0,Prior Year
POL113343,0.663,A,Coastal,8,4.4,39,66,524,B4,0,0.0,0.0,0,Current Year
POL113344,0.677,D,Metro,9,25.0,36,57,120,B3,0,0.0,0.0,0,Current Year
POL113345,0.533,A,South,6,10.8,18,65,188,B4,0,0.0,0.0,0,Prior Year
POL113346,0.869,E,Coastal,8,10.8,41,50,5309,B4,0,0.0,0.0,0,Prior Year
POL113347,0.711,B,North,6,12.3,64,52,62,B2,0,0.0,0.0,0,Prior Year
POL113348,0.305,C,South,10,7.0,68,73,142,B1,0,0.0,0.0,0,Prior Year
POL113349,0.914,C,Central,12,15.6,45,68,529,B6,0,0.0,0.0,0,Prior Year
POL113350,0.675,D,Coastal,5,5.2,65,83,1117,B4,0,0.0,0.0,0,Prior Year
POL113351,0.454,C,Metro,7,8.8,24,132,100,B7,0,0.0,0.0,1,Current Year
POL113352,0.281,C,Coastal,10,3.4,48,73,334,B3,0,0.0,0.0,0,Prior Year
POL113353,0.281,F,West,6,7.8,58,91,1209,B3,0,0.0,0.0,1,Prior Year
POL113354,0.342,C,Central,5,5.1,28,77,216,B5,0,0.0,0.0,0,Prior Year
POL113355,0.443,D,Metro,7,11.4,36,59,4856,B1,0,0.0,0.0,1,Prior Year
POL113356,0.646,E,Central,7,3.2,34,50,93,B6,0,0.0,0.0,0,Current Year
POL113357,0.419,E,North,11,6.5,59,98,282,B2,1,1784.27,4255.88,0,Prior Year
POL113358,0.841,B,North,14,11.4,52,97,669,B4,0,0.0,0.0,0,Current Year
POL113359,0.645,F,Metro,4,2.0,35,91,157,B7,0,0.0,0.0,1,Current Year
POL113360,0.571,A,Coastal,12,4.0,42,94,515,B2,0,0.0,0.0,0,Prior Year
POL113361,0.572,C,South,8,2.6,55,51,3357,B3,0,0.0,0.0,0,Current Year
POL113362,0.43,D,East,5,9.8,18,89,426,B6,0,0.0,0.0,0,Prior Year
POL113363,0.653,D,East,8,11.9,43,123,115,B6,0,0.0,0.0,0,Prior Year
POL113364,0.425,C,South,5,11.9,39,50,134,B6,0,0.0,0.0,0,Prior Year
POL113365,0.492,C,Coastal,7,11.1,36,50,224,B2,0,0.0,0.0,0,Current Year
POL113366,0.633,A,South,13,4.3,26,50,1760,B2,0,0.0,0.0,0,Prior Year
POL113367,0.726,F,Metro,8,8.7,18,61,231,B7,0,0.0,0.0,1,Current Year
POL113368,0.496,D,East,7,2.4,60,69,2651,B1,0,0.0,0.0,0,Current Year
POL113369,0.791,D,Metro,6,1.8,41,77,199,B2,0,0.0,0.0,0,Current Year
POL113370,0.518,D,Metro,10,10.0,43,50,702,B7,0,0.0,0.0,0,Prior Year
POL113371,0.936,D,East,6,7.8,34,114,138,B2,0,0.0,0.0,0,Current Year
POL113372,0.362,A,Central,9,17.4,35,95,125,B5,0,0.0,0.0,0,Prior Year
POL113373,0.683,B,West,6,4.4,52,50,438,B5,0,0.0,0.0,0,Prior Year
POL113374,0.516,E,North,12,1.6,36,54,155,B4,0,0.0,0.0,0,Prior Year
POL113375,0.591,D,Central,8,4.5,77,68,252,B5,0,0.0,0.0,0,Prior Year
POL113376,0.337,C,East,6,10.6,49,62,4347,B7,0,0.0,0.0,0,Current Year
POL113377,0.504,E,West,4,0.3,45,76,41,B3,0,0.0,0.0,0,Current Year
POL113378,0.392,C,South,9,15.8,69,54,299,B7,0,0.0,0.0,0,Current Year
POL113379,0.757,F,Central,8,4.8,40,77,337,B3,0,0.0,0.0,0,Prior Year
POL113380,0.832,E,Metro,8,4.7,24,98,87,B2,0,0.0,0.0,1,Current Year
POL113381,0.839,A,Coastal,9,24.9,56,94,356,B7,0,0.0,0.0,0,Current Year
POL113382,0.934,B,South,10,17.8,37,72,1662,B5,0,0.0,0.0,0,Current Year
POL113383,0.537,B,West,12,2.6,28,75,155,B1,0,0.0,0.0,0,Prior Year
POL113384,0.73,F,Coastal,7,6.6,44,99,462,B2,0,0.0,0.0,1,Current Year
POL113385,0.967,E,North,10,4.4,54,85,282,B2,0,0.0,0.0,0,Current Year
POL113386,0.625,B,South,8,16.3,47,81,2039,B4,0,0.0,0.0,0,Current Year
POL113387,0.64,A,East,7,25.0,61,73,376,B2,0,0.0,0.0,0,Prior Year
POL113388,0.742,D,North,6,13.7,18,56,361,B5,0,0.0,0.0,0,Prior Year
POL113389,0.273,B,Metro,13,4.3,47,117,679,B3,0,0.0,0.0,1,Prior Year
POL113390,0.887,B,South,11,12.1,41,89,606,B1,0,0.0,0.0,0,Current Year
POL113391,0.562,E,North,9,5.2,38,55,1282,B4,0,0.0,0.0,0,Prior Year
POL113392,0.816,B,Coastal,12,25.0,40,50,400,B6,0,0.0,0.0,0,Prior Year
POL113393,0.349,A,Metro,5,3.0,65,62,127,B1,0,0.0,0.0,0,Prior Year
POL113394,0.619,E,North,8,9.2,34,50,461,B2,0,0.0,0.0,0,Current Year
POL113395,0.677,C,South,10,12.0,37,50,725,B2,0,0.0,0.0,0,Current Year
